lat,lon,osmid,ref,highway,elevation,elevation_res
47.70484,-122.3062011,53181470,NA,NA,83.67,4.77
47.7066523,-122.3062275,53181471,NA,NA,84.94,4.77
47.7084763,-122.3062387,53181472,NA,traffic_signals,88.95,4.77
47.7121085,-122.3062407,53181473,NA,NA,95.29,4.77
47.5571165,-122.264186,53181530,NA,NA,14.74,9.54
47.554806,-122.2625209,53181531,NA,NA,16.93,9.54
47.5168211,-122.2620593,53181534,NA,NA,38.49,9.54
47.5123998,-122.2620609,53181536,NA,NA,62.35,4.77
47.5118869,-122.2620687,53181537,NA,NA,65.66,4.77
47.520263,-122.2616271,53181539,NA,traffic_signals,12.07,9.54
47.5189966,-122.2616583,53181540,NA,NA,19.61,9.54
47.5168191,-122.2616719,53181542,NA,NA,38.12,9.54
47.5117565,-122.2619007,53181543,NA,NA,66.87,4.77
47.5082208,-122.2612656,53181545,NA,NA,110.08,4.77
47.5061072,-122.2613072,53181546,NA,NA,112.06,4.77
47.4968184,-122.2610712,53181551,NA,NA,107.5,4.77
47.5465636,-122.2617801,53181579,NA,NA,36.17,76.35
47.5424639,-122.2618356,53181580,NA,NA,21.28,76.35
47.6686476,-122.3944612,53181621,NA,NA,9.58,4.77
47.6677652,-122.401244,53181623,NA,NA,10.54,9.54
47.6681991,-122.390209,53181625,NA,NA,8.54,4.77
47.6678874,-122.3620221,53181627,NA,NA,35.13,4.77
47.6679137,-122.3632946,53181628,NA,NA,28.18,4.77
47.6679119,-122.3761386,53181632,NA,NA,21.27,4.77
47.6678851,-122.3608192,53181634,NA,NA,48.71,4.77
47.6681858,-122.3574161,53181637,NA,NA,85.85,4.77
47.6197775,-122.3567633,53181665,NA,NA,25.49,76.35
47.6197857,-122.3580574,53181666,NA,NA,17.45,76.35
47.5676268,-122.3662521,53181687,NA,NA,6.66,9.54
47.5676195,-122.3654226,53181688,NA,NA,11.36,4.77
47.6962252,-122.280023,53181900,NA,NA,31.15,4.77
47.6967019,-122.2800276,53181901,NA,NA,30.81,4.77
47.7011555,-122.2800739,53181904,NA,NA,13.58,4.77
47.7037052,-122.2802375,53181905,NA,NA,16.78,4.77
47.6576577,-122.2793584,53181927,NA,NA,46.65,76.35
47.6631029,-122.279432,53181928,NA,NA,52.8,4.77
47.6690478,-122.279464,53181933,NA,NA,40.97,4.77
47.6694346,-122.2794527,53181934,NA,NA,41.9,4.77
47.6739698,-122.2795009,53181936,NA,NA,70.13,4.77
47.6793868,-122.2796342,53181938,NA,NA,91.61,4.77
47.6815455,-122.2796938,53181941,NA,NA,97.61,4.77
47.6822703,-122.2797147,53181942,NA,NA,99.52,4.77
47.6830429,-122.2797357,53181943,NA,NA,100.63,4.77
47.6848555,-122.2798302,53181946,NA,NA,101.38,4.77
47.6904778,-122.2799718,53181948,NA,NA,87.51,4.77
47.6914949,-122.2799737,53181949,NA,NA,77.67,4.77
47.660315,-122.3859561,53181953,NA,NA,10.22,9.54
47.6608758,-122.3874495,53181955,NA,NA,11.02,9.54
47.6613325,-122.3887456,53181956,NA,NA,12.29,4.77
47.6618071,-122.3899403,53181957,NA,NA,13.46,4.77
47.5611399,-122.3881282,53181999,NA,stop,94.62,4.77
47.6734422,-122.4025944,53182336,NA,NA,32.3,9.54
47.6729668,-122.3956728,53182338,NA,NA,37.12,4.77
47.6729836,-122.4011003,53182339,NA,NA,39.55,9.54
47.6730849,-122.3687197,53182340,NA,NA,36.6,4.77
47.6730848,-122.3713441,53182342,NA,NA,31.63,4.77
47.6730943,-122.3761978,53182343,NA,NA,37.72,4.77
47.6731022,-122.3821429,53182345,NA,NA,34.13,9.54
47.6731196,-122.3901153,53182347,NA,NA,30.72,4.77
47.5924956,-122.3872809,53182360,NA,NA,74.2,9.54
47.5894143,-122.39139,53182362,NA,NA,74.94,76.35
47.5868283,-122.3928867,53182364,NA,NA,74.79,76.35
47.5849488,-122.3951805,53182365,NA,NA,76.46,76.35
47.5836238,-122.3965184,53182366,NA,NA,79.54,76.35
47.6882544,-122.3256622,53182370,NA,NA,102.85,4.77
47.688631,-122.3256665,53182371,NA,NA,104.39,4.77
47.6555413,-122.3264647,53182378,NA,NA,30.36,4.77
47.6589473,-122.3251228,53182381,NA,NA,58.01,4.77
47.6602143,-122.3251186,53182382,NA,NA,65.69,4.77
47.66316,-122.3250718,53182383,NA,NA,79.81,4.77
47.6657128,-122.3256059,53182384,NA,NA,88.84,4.77
47.6678702,-122.3255778,53182386,NA,NA,92.23,4.77
47.6686166,-122.3255784,53182387,NA,NA,92.8,4.77
47.6693479,-122.325572,53182388,NA,NA,92,4.77
47.6708479,-122.3255371,53182390,NA,NA,87.19,4.77
47.6715529,-122.3255207,53182391,NA,NA,84.6,4.77
47.6728375,-122.325494,53182392,NA,NA,80.07,4.77
47.6735971,-122.3254806,53182393,NA,NA,76.88,4.77
47.6743703,-122.3254686,53182394,NA,NA,72.49,4.77
47.6822303,-122.3267113,53182395,NA,NA,61.83,4.77
47.6831871,-122.3255979,53182397,NA,NA,69.78,4.77
47.6842738,-122.3255965,53182399,NA,NA,76.97,4.77
47.6850213,-122.3256112,53182400,NA,NA,81.69,4.77
47.685563,-122.3256395,53182401,NA,NA,86.13,4.77
47.6931491,-122.3257422,53182405,NA,NA,110.21,4.77
47.6940716,-122.3257669,53182406,NA,NA,112.38,4.77
47.5586571,-122.2861455,53182409,NA,NA,32.81,4.77
47.5586527,-122.2854715,53182410,NA,NA,32.46,4.77
47.5586409,-122.2807234,53182411,NA,NA,53.99,4.77
47.5590134,-122.296826,53182419,NA,NA,98.69,4.77
47.559457,-122.2994225,53182423,NA,NA,97.29,4.77
47.559772,-122.3256112,53182427,NA,NA,5.45,4.77
47.5594355,-122.3160953,53182430,NA,NA,62.77,4.77
47.5594368,-122.3151555,53182431,NA,turning_circle,71.63,4.77
47.5145675,-122.3306112,53182997,NA,NA,86.52,4.77
47.6983399,-122.2926146,53183188,NA,NA,84.16,4.77
47.6983499,-122.2852895,53183190,NA,NA,49.95,4.77
47.6984337,-122.2952593,53183194,NA,NA,91.83,4.77
47.698573,-122.317617,53183198,NA,NA,133.79,4.77
47.6985531,-122.3148745,53183199,NA,NA,132.7,4.77
47.6985198,-122.3121308,53183201,NA,NA,122.76,4.77
47.6984937,-122.310551,53183203,NA,NA,109.77,4.77
47.6986527,-122.2827218,53183208,NA,NA,39.25,4.77
47.6984541,-122.3003106,53183220,NA,NA,65.38,4.77
47.6984377,-122.2988158,53183222,NA,NA,72.8,4.77
47.698413,-122.2960539,53183223,NA,NA,89.07,4.77
47.7025834,-122.361547,53183548,NA,turning_circle,80.48,4.77
47.7022151,-122.3622685,53183550,NA,turning_circle,77.42,4.77
47.7021977,-122.3607667,53183554,NA,NA,83.19,4.77
47.6642992,-122.3821537,53183557,NA,NA,7.8,9.54
47.6678629,-122.3821617,53183560,NA,NA,18.11,9.54
47.6686665,-122.3821604,53183561,NA,traffic_signals,20.77,9.54
47.6701705,-122.382156,53183563,NA,NA,24.95,9.54
47.6716361,-122.3821494,53183566,NA,NA,28.97,9.54
47.6723579,-122.3821462,53183567,NA,NA,31.17,9.54
47.6745493,-122.3821364,53183569,NA,NA,39.6,9.54
47.675273,-122.3821331,53183571,NA,NA,42.88,9.54
47.6777007,-122.382134,53183573,NA,NA,53.5,9.54
47.697501,-122.3816634,53183596,NA,turning_circle,98.68,4.77
47.6831903,-122.382155,53183601,NA,NA,75.7,4.77
47.6906083,-122.38218,53183604,NA,NA,98.94,4.77
47.5479991,-122.3212785,53183669,NA,NA,5.27,4.77
47.6948904,-122.3042011,53183678,NA,NA,76.8,4.77
47.6948031,-122.2987521,53183679,NA,NA,87.99,4.77
47.6947754,-122.2959361,53183680,NA,NA,91.69,4.77
47.6945279,-122.287955,53183681,NA,NA,79.41,4.77
47.694523,-122.2867375,53183682,NA,NA,72.79,4.77
47.6950039,-122.3284305,53183690,NA,NA,98.61,4.77
47.6949395,-122.317607,53183691,NA,NA,142.82,4.77
47.6948977,-122.3121358,53183693,NA,NA,134.83,4.77
47.681202999999996,-122.2743598,53183761,NA,NA,111.43,4.77
47.6816672,-122.2850618,53183762,NA,NA,91.16,4.77
47.6816627,-122.2836819,53183763,NA,NA,95.02,4.77
47.6815639,-122.3187627,53183767,NA,NA,83.07,4.77
47.6815555,-122.317458,53183768,NA,NA,89.98,4.77
47.6815531,-122.3164204,53183769,NA,NA,91.71,4.77
47.6815394,-122.3153478,53183770,NA,NA,94.64,4.77
47.6812222,-122.3116775,53183773,NA,NA,97.8,4.77
47.6812621,-122.3077697,53183774,NA,NA,93.96,4.77
47.6812555,-122.3053166,53183775,NA,NA,79.42,4.77
47.6812556,-122.3050118,53183776,NA,NA,80.51,4.77
47.681256,-122.303958,53183777,NA,NA,79.59,4.77
47.6812387,-122.3028869,53183778,NA,NA,73.08,4.77
47.6812171,-122.2689738,53183779,NA,NA,77.8,4.77
47.6812014,-122.2679838,53183780,NA,NA,74.3,4.77
47.6812707,-122.2896497,53183781,NA,NA,87.16,4.77
47.6812731,-122.2877335,53183783,NA,NA,80.07,4.77
47.6812442,-122.2871842,53183784,NA,NA,80.24,4.77
47.6812517,-122.2864271,53183785,NA,NA,82.6,4.77
47.6812348,-122.2861331,53183786,NA,NA,83.63,4.77
47.6812442,-122.2850556,53183787,NA,NA,89.28,4.77
47.6812286,-122.2925885,53183788,NA,NA,104.98,4.77
47.6812259,-122.2914944,53183789,NA,NA,102.37,4.77
47.6815997,-122.3218088,53183813,NA,NA,70.19,4.77
47.6403477,-122.4064241,53183819,NA,NA,96.23,4.77
47.6432302,-122.4084312,53183821,NA,NA,104.13,4.77
47.5766765,-122.4036946,53183869,NA,NA,44.03,9.54
47.5758563,-122.4067901,53183870,NA,NA,29.51,9.54
47.554121,-122.270934,53183872,NA,NA,65.6,4.77
47.5541148,-122.2691811,53183873,NA,NA,61.64,4.77
47.5541022,-122.2681599,53183874,NA,NA,60.37,4.77
47.5472802,-122.2664568,53183920,NA,NA,97.54,76.35
47.5479486,-122.3044476,53183921,NA,NA,81.09,4.77
47.5475597,-122.2876231,53183928,NA,NA,42.4,4.77
47.5477612,-122.3007571,53183929,NA,NA,102.05,4.77
47.547677,-122.296903,53183930,NA,NA,88.95,4.77
47.5474324,-122.2808225,53183931,NA,NA,47.25,4.77
47.5474315,-122.2781234,53183932,NA,NA,50.36,4.77
47.6446998,-122.3866931,53183940,NA,NA,50.76,4.77
47.711339099999996,-122.3326439,53184032,NA,NA,107.71,4.77
47.7113267,-122.33136,53184033,NA,NA,102.76,4.77
47.6051575,-122.3351305,53184111,NA,traffic_signals,23.95,9.54
47.6056295,-122.334026,53184112,NA,traffic_signals,34.64,9.54
47.6060865,-122.3329126,53184113,NA,traffic_signals,47.43,9.54
47.6065443,-122.3318209,53184114,NA,traffic_signals,58.72,4.77
47.6074864,-122.3295782,53184115,NA,traffic_signals,74.91,4.77
47.6079481,-122.3284765,53184116,NA,traffic_signals,79.02,4.77
47.6088722,-122.3262522,53184117,NA,traffic_signals,97.11,4.77
47.6093391,-122.3251272,53184118,NA,traffic_signals,100.98,4.77
47.6098062,-122.32402,53184119,NA,traffic_signals,102.46,4.77
47.61027,-122.322915,53184120,NA,traffic_signals,104.5,4.77
47.6107439,-122.321783,53184121,NA,traffic_signals,106.45,4.77
47.6862197,-122.3390974,53184241,NA,NA,56.22,4.77
47.6861991,-122.357973,53184242,NA,NA,96.74,4.77
47.6862023,-122.3552864,53184243,NA,NA,96.58,4.77
47.6862193,-122.3472275,53184245,NA,NA,82.38,4.77
47.6286732,-122.3047793,53184246,NA,NA,115.77,4.77
47.6286629,-122.3023814,53184247,NA,NA,105.39,4.77
47.628676,-122.3212772,53184249,NA,NA,107.79,4.77
47.6284107,-122.3156584,53184251,NA,NA,134.71,4.77
47.6284075,-122.3125505,53184252,NA,NA,130.76,4.77
47.6285493,-122.2868462,53184253,NA,NA,64.41,9.54
47.6285482,-122.2854732,53184254,NA,NA,62.37,9.54
47.6285223,-122.2800701,53184256,NA,NA,9.88,9.54
47.6292694,-122.3016855,53184258,NA,traffic_signals,88.16,4.77
47.6292744,-122.3003427,53184259,NA,NA,70.14,4.77
47.6286932,-122.3099404,53184262,NA,NA,126.4,4.77
47.5398825,-122.3885127,53184354,NA,NA,62.44,9.54
47.716348000000004,-122.3379228,53184438,NA,NA,121.88,4.77
47.6347728,-122.4038881,53184447,NA,NA,48.54,152.7
47.6358956,-122.4051353,53184448,NA,NA,56.8,152.7
47.6541019,-122.412129,53184449,NA,NA,100.18,9.54
47.6455193,-122.4142272,53184450,NA,NA,69.52,76.35
47.6467962,-122.4142685,53184451,NA,NA,71.19,76.35
47.651341,-122.4123769,53184452,NA,NA,91.1,9.54
47.6336813,-122.3974088,53184454,NA,NA,41.47,76.35
47.6358965,-122.3979014,53184455,NA,stop,42.55,76.35
47.643106,-122.4139574,53184456,NA,NA,68.67,76.35
47.6449577,-122.4137079,53184458,NA,NA,68.93,76.35
47.6906269,-122.3606559,53184527,NA,traffic_signals,81.05,4.77
47.6906414,-122.363325,53184528,NA,NA,83.78,4.77
47.690631,-122.3683258,53184529,NA,NA,98.47,4.77
47.6906267,-122.3703933,53184530,NA,NA,103.35,4.77
47.6906245,-122.3714415,53184531,NA,NA,103.51,4.77
47.6906217,-122.3727559,53184532,NA,NA,103.36,4.77
47.690616,-122.3754606,53184533,NA,NA,103.5,4.77
47.6906083,-122.3768059,53184534,NA,traffic_signals,103.22,4.77
47.6906083,-122.3810929,53184541,NA,NA,102,4.77
47.690588,-122.38329,53184547,NA,NA,96.55,4.77
47.6905916,-122.3854365,53184551,NA,NA,90.4,4.77
47.690588,-122.3864974,53184556,NA,NA,90.14,4.77
47.690588,-122.3897793,53184557,NA,NA,94.15,76.35
47.690588,-122.3908662,53184559,NA,NA,93.68,76.35
47.690588,-122.3941733,53184560,NA,NA,84.06,76.35
47.690588,-122.3957903,53184561,NA,NA,84.6,76.35
47.690588,-122.39594,53184562,NA,NA,84.7,76.35
47.6905875,-122.3969901,53184563,NA,NA,86.67,76.35
47.723145,-122.3262154,53184585,NA,NA,123.9,4.77
47.7230707,-122.3194712,53184586,NA,NA,100.05,4.77
47.7229513,-122.30324,53184594,NA,NA,67.05,4.77
47.7229285,-122.3005156,53184595,NA,NA,70.04,4.77
47.7229059,-122.2963395,53184598,NA,NA,64.68,4.77
47.7228999,-122.2945817,53184599,NA,NA,65.01,4.77
47.7230532,-122.3170687,53184604,NA,NA,84.35,4.77
47.723057,-122.3164906,53184605,NA,NA,84.42,4.77
47.7230516,-122.3153996,53184606,NA,NA,94.69,4.77
47.722889,-122.2931812,53184611,NA,traffic_signals,59.82,4.77
47.7227531,-122.2920049,53184612,NA,stop,60.01,4.77
47.7229701,-122.2863562,53184614,NA,NA,94.89,9.54
47.7219632,-122.316842,53184624,NA,NA,91.8,4.77
47.526484,-122.3282469,53184638,NA,traffic_signals,4.95,4.77
47.526473,-122.3255897,53184639,NA,traffic_signals,4.69,4.77
47.5264686,-122.3229237,53184641,NA,traffic_signals,4.52,4.77
47.5264455,-122.3128403,53184642,NA,NA,6.27,9.54
47.5261379,-122.2886944,53184643,NA,NA,57.44,4.77
47.5261264,-122.2877041,53184644,NA,NA,55.34,4.77
47.5261262,-122.287146,53184645,NA,NA,51,4.77
47.5261257,-122.2859539,53184646,NA,NA,41.48,4.77
47.5261153,-122.2808567,53184647,NA,NA,23.52,4.77
47.5261229,-122.2780959,53184648,NA,NA,18.05,4.77
47.5261234,-122.2769294,53184649,NA,traffic_signals,21.4,4.77
47.526124,-122.2758613,53184650,NA,NA,20.65,4.77
47.526134,-122.2734329,53184651,NA,NA,19.23,4.77
47.5261411,-122.271339,53184652,NA,NA,16.38,4.77
47.5261607,-122.2699987,53184653,NA,traffic_signals,14.14,4.77
47.5274509,-122.2680047,53184654,NA,NA,10.18,4.77
47.5277029,-122.2675865,53184655,NA,NA,10.95,4.77
47.5282022,-122.2667648,53184656,NA,NA,15.56,76.35
47.5267742,-122.2638397,53184658,NA,NA,15.94,9.54
47.526858,-122.2612559,53184660,NA,NA,16.5,76.35
47.5303336,-122.2712212,53184698,NA,NA,20.05,4.77
47.530341,-122.2708306,53184699,NA,NA,17.91,4.77
47.5303556,-122.2699894,53184700,NA,NA,13.51,4.77
47.5299112,-122.281532,53184701,NA,NA,34.82,4.77
47.5305565,-122.3254957,53184717,NA,NA,3.75,4.77
47.5305432,-122.3228487,53184718,NA,NA,4.76,4.77
47.6487328,-122.3440719,53184723,NA,NA,10.06,4.77
47.6496464,-122.3440309,53184724,NA,NA,14.15,4.77
47.6527225,-122.3439957,53184725,NA,NA,27.38,4.77
47.6541216,-122.3446668,53184726,NA,NA,36.95,4.77
47.656638,-122.3446528,53184727,NA,NA,48.95,4.77
47.6599572,-122.3445809,53184728,NA,NA,63.57,4.77
47.6606787,-122.3445745,53184729,NA,NA,66.74,4.77
47.6642731,-122.3445641,53184731,NA,NA,75.33,4.77
47.536961,-122.3588384,53184760,NA,NA,92.82,4.77
47.5355221,-122.3588535,53184761,NA,NA,99.61,4.77
47.5336856,-122.3581828,53184765,NA,NA,100.11,4.77
47.5489394,-122.3584229,53184787,NA,NA,63.2,4.77
47.6945368,-122.3324904,53184805,NA,NA,103.16,4.77
47.6959529,-122.3325041,53184806,NA,NA,98.46,4.77
47.6535317,-122.388685,53184841,NA,NA,50.66,4.77
47.6809813,-122.3156466,53184874,NA,NA,93.77,4.77
47.7196889,-122.3717547,53184966,NA,NA,74.54,9.54
47.7196894,-122.3704203,53184967,NA,NA,77.35,9.54
47.7196619,-122.3677212,53184969,NA,NA,92.93,9.54
47.7196443,-122.365032,53184970,NA,NA,109.17,4.77
47.7196394,-122.363689,53184971,NA,NA,115.4,4.77
47.7196295,-122.3609607,53184973,NA,stop,124.09,4.77
47.7187814,-122.3717239,53184974,NA,NA,73.77,9.54
47.718784,-122.3727908,53184975,NA,NA,79.17,9.54
47.5465772,-122.3571362,53184986,NA,NA,83.59,4.77
47.5460741,-122.3686501,53184987,NA,NA,104.78,4.77
47.5458622,-122.3696505,53184988,NA,NA,107.51,4.77
47.5458091,-122.3704297,53184989,NA,NA,106.13,4.77
47.5465904,-122.3750681,53184995,NA,NA,112.74,4.77
47.5465004,-122.3763918,53184996,NA,NA,111.41,4.77
47.5465312,-122.3777702,53184997,NA,NA,104.6,4.77
47.5466469,-122.3831446,53184998,NA,NA,82.06,4.77
47.5466544,-122.3844543,53184999,NA,NA,79.3,4.77
47.5467097,-122.3886899,53185000,NA,NA,66.71,9.54
47.5467628,-122.3925538,53185001,NA,NA,58.79,9.54
47.5467865,-122.3939071,53185002,NA,NA,55.47,9.54
47.5468099,-122.3959757,53185003,NA,NA,57.22,9.54
47.7270853,-122.3495206,53185494,NA,NA,142.85,4.77
47.7159542,-122.34942,53185501,NA,NA,133.59,4.77
47.7213909,-122.3494871,53185502,NA,NA,132.99,4.77
47.7123388,-122.3489657,53185505,NA,NA,127.83,4.77
47.7141514,-122.3489846,53185506,NA,NA,129.63,4.77
47.7159526,-122.3489979,53185507,NA,NA,131.06,4.77
47.7050694,-122.3487422,53185508,NA,NA,117.67,4.77
47.6778054,-122.3761711,53185596,NA,NA,58.84,4.77
47.6832371,-122.375461,53185597,NA,NA,82.55,4.77
47.692438,-122.3754543,53185598,NA,NA,105.67,4.77
47.6942589,-122.3754214,53185599,NA,NA,107.83,4.77
47.6948782,-122.3752603,53185600,NA,NA,108.55,4.77
47.7015391,-122.3754382,53185602,NA,NA,106.64,4.77
47.6832361,-122.375718,53185604,NA,NA,82.67,4.77
47.5915432,-122.3181082,53185648,NA,NA,92.84,4.77
47.5915364,-122.315996,53185649,NA,NA,97.61,4.77
47.5918578,-122.3051443,53185651,NA,NA,49.94,4.77
47.5918834,-122.3024898,53185652,NA,traffic_signals,53.07,4.77
47.5918952,-122.3012992,53185653,NA,NA,54.99,4.77
47.5920841,-122.2990405,53185654,NA,NA,57.62,4.77
47.5920387,-122.2984892,53185655,NA,NA,55.21,4.77
47.5921397,-122.2925842,53185657,NA,crossing,83.44,4.77
47.5923106,-122.2904045,53185658,NA,NA,58.63,4.77
47.5922858,-122.289134,53185659,NA,NA,41.03,4.77
47.5711368,-122.402795,53185661,NA,NA,99.78,9.54
47.5711157,-122.4070436,53185662,NA,NA,69.8,9.54
47.6323236,-122.3578706,53185728,NA,NA,117.89,4.77
47.632324,-122.3583214,53185729,NA,NA,116.38,4.77
47.632329,-122.3637035,53185731,NA,NA,130.93,4.77
47.632331,-122.3644051,53185732,NA,NA,133.71,4.77
47.6323379,-122.3650413,53185733,NA,NA,135.65,4.77
47.6323424,-122.3657274,53185734,NA,NA,134.23,9.54
47.6323467,-122.366381,53185735,NA,NA,130.9,9.54
47.6323206,-122.3919058,53185742,NA,NA,53.63,76.35
47.6323118,-122.3931119,53185743,NA,NA,53.71,76.35
47.5171053,-122.2824741,53185755,NA,NA,60.67,4.77
47.7152257,-122.3354619,53185756,NA,NA,122.54,4.77
47.692319,-122.3351097,53185761,NA,NA,82.32,4.77
47.695732,-122.3351423,53185762,NA,turning_circle,86.61,4.77
47.6869065,-122.335589,53185765,NA,NA,62.22,4.77
47.6468368,-122.3351755,53185776,NA,NA,10.64,76.35
47.6480369,-122.3351635,53185777,NA,NA,22.86,4.77
47.6519772,-122.3351136,53185779,NA,NA,45.13,4.77
47.6531456,-122.3350794,53185780,NA,NA,52.67,4.77
47.6542938,-122.3350815,53185781,NA,NA,59.28,4.77
47.6568094,-122.3350505,53185782,NA,NA,73.36,4.77
47.6613687,-122.3351446,53185784,NA,NA,80.56,4.77
47.6621309,-122.3351467,53185785,NA,NA,80.2,4.77
47.664284,-122.3351528,53185786,NA,NA,82.54,4.77
47.7268545,-122.3355489,53185793,NA,NA,139.28,4.77
47.7293189,-122.3355965,53185794,NA,NA,143.04,4.77
47.7323164,-122.3359156,53185799,NA,NA,143.42,4.77
47.7341208,-122.335914,53185800,NA,NA,139.28,4.77
47.6614039,-122.353315,53185816,NA,NA,98.17,4.77
47.6614357,-122.3500328,53185817,NA,NA,91.56,4.77
47.6614374,-122.3486229,53185818,NA,NA,89.47,4.77
47.6614415,-122.3477016,53185819,NA,NA,87.25,4.77
47.6613883,-122.3437893,53185820,NA,NA,65.27,4.77
47.661379,-122.3421452,53185821,NA,traffic_signals,67.12,4.77
47.6613768,-122.3406714,53185822,NA,NA,69.98,4.77
47.6613746,-122.3391589,53185823,NA,NA,72.87,4.77
47.6613737,-122.3385718,53185824,NA,NA,74.77,4.77
47.661372,-122.3373717,53185825,NA,traffic_signals,78.16,4.77
47.6613705,-122.3364175,53185826,NA,traffic_signals,79.2,4.77
47.6613702,-122.3361874,53185827,NA,traffic_signals,79.45,4.77
47.6613666,-122.33375,53185828,NA,traffic_signals,82.26,4.77
47.6613631,-122.3313725,53185829,NA,NA,86.21,4.77
47.6613596,-122.3289809,53185830,NA,NA,78.84,4.77
47.6176083,-122.3168881,53186025,NA,NA,104.83,4.77
47.6176239,-122.3142765,53186026,NA,NA,117.17,4.77
47.6176127,-122.3101331,53186027,NA,NA,130.45,4.77
47.6176102,-122.3088074,53186028,NA,NA,125.79,4.77
47.6176,-122.3074073,53186029,NA,NA,115.6,4.77
47.6177467,-122.3267649,53186030,NA,NA,69.23,4.77
47.6177405,-122.3262525,53186031,NA,NA,72.14,4.77
47.6177471,-122.325552,53186032,NA,NA,76.88,4.77
47.6177557,-122.3234628,53186033,NA,NA,89.91,4.77
47.6175708,-122.3234548,53186034,NA,NA,89.93,4.77
47.6175767,-122.3221815,53186035,NA,NA,98.57,4.77
47.6176511,-122.2999503,53186037,NA,NA,79.84,4.77
47.6176372,-122.2986306,53186038,NA,NA,64.59,4.77
47.6176303,-122.2973457,53186039,NA,NA,50.19,4.77
47.6176241,-122.296162,53186040,NA,NA,37.71,4.77
47.6176205,-122.2948408,53186041,NA,NA,40.42,4.77
47.6176136,-122.2935351,53186042,NA,NA,43.2,4.77
47.6176144,-122.29132,53186043,NA,NA,59.34,4.77
47.6176419,-122.2902467,53186044,NA,NA,72.19,4.77
47.6176443,-122.2859077,53186046,NA,NA,61.83,9.54
47.6176317,-122.2854132,53186047,NA,NA,61.23,9.54
47.5743626,-122.3272285,53186090,NA,NA,6.39,4.77
47.5743639,-122.3260134,53186091,NA,NA,6.41,4.77
47.5740458,-122.3124256,53186093,NA,NA,88.64,4.77
47.5740455,-122.311347,53186094,NA,NA,90.72,4.77
47.5740535,-122.3102444,53186095,NA,NA,92.01,4.77
47.5740486,-122.3095696,53186096,NA,NA,92.25,4.77
47.5740539,-122.3088746,53186097,NA,NA,92.54,4.77
47.5740555,-122.3081624,53186098,NA,NA,94.31,4.77
47.574054,-122.3065661,53186099,NA,NA,88.22,4.77
47.5740433,-122.3051146,53186101,NA,NA,76.16,4.77
47.5740324,-122.303365,53186102,NA,NA,77.03,4.77
47.5740464,-122.3016967,53186104,NA,NA,64.9,4.77
47.574038,-122.3006522,53186105,NA,NA,54.39,4.77
47.5740113,-122.3002322,53186106,NA,NA,51.63,4.77
47.5737626,-122.2866809,53186107,NA,NA,39.63,76.35
47.5737495,-122.2858951,53186108,NA,NA,43.08,76.35
47.5737361,-122.2848427,53186109,NA,NA,43.16,76.35
47.5737312,-122.2833705,53186110,NA,NA,41.94,76.35
47.5742027,-122.3204444,53186113,NA,NA,8.37,4.77
47.5743649,-122.3398728,53186114,NA,NA,4.63,4.77
47.5743889,-122.3366702,53186119,NA,NA,4.63,4.77
47.5743919,-122.334214,53186120,NA,traffic_signals,5.01,4.77
47.5743914,-122.3332503,53186121,NA,NA,4.94,4.77
47.5743743,-122.3278219,53186123,NA,NA,6.02,4.77
47.5738094,-122.2909882,53186124,NA,NA,22.71,4.77
47.5737917,-122.2899024,53186125,NA,NA,24.63,4.77
47.5737774,-122.2881513,53186126,NA,NA,23.6,76.35
47.5734979,-122.2826627,53186128,NA,NA,30.49,76.35
47.6906099,-122.2770224,53186132,NA,NA,85.68,4.77
47.6913183,-122.2767652,53186133,NA,NA,76.65,4.77
47.6921615,-122.2753388,53186134,NA,NA,60.84,76.35
47.6926793,-122.270783,53186136,NA,NA,19.57,76.35
47.586797,-122.387669,53186137,NA,NA,89.27,9.54
47.5868598,-122.3917189,53186138,NA,NA,81.44,76.35
47.5868629,-122.3922989,53186139,NA,NA,82.56,76.35
47.5867858,-122.3836615,53186140,NA,NA,85.48,9.54
47.5009978,-122.2500848,53186195,NA,NA,83.58,4.77
47.7173764,-122.2831212,53186309,NA,NA,68.66,9.54
47.7182591,-122.2832447,53186310,NA,NA,60.29,9.54
47.6830486,-122.283094,53186322,NA,NA,98.14,4.77
47.6848535,-122.2831593,53186323,NA,NA,102.39,4.77
47.6822705,-122.2836819,53186324,NA,NA,97.34,4.77
